Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Logit_Loss          Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Exp_Prob                 
1000                     1.6366115918424395       131203072                189.9815673828125        589.03466796875          4098                     165.22608947753906       546.992919921875         22336                    8.170431137084961        6.254601955413818        -0.013438618741929531    0.09397583454847336      1.000162959098816        6.508297701657284e-06    0.38585326075553894      0.02321668714284897      2.0828661918640137       0.9900360107421875       1.0                      -1.6556605100631714      1.4756475687026978       -1.9395873546600342      2.4590094089508057       0.38684672117233276      0.26431524753570557      1.0                      
1100                     1.7848281678888533       144310272                207.7403564453125        591.8442993164062        4097                     173.5387725830078        557.4829711914062        21919                    7.993349552154541        5.801524639129639        -0.01120296772569418     0.13499604165554047      1.0001909732818604       1.4491849924525013e-06   0.44060608744621277      0.020448893308639526     1.7009998559951782       0.9974365234375          0.9860076904296875       -1.2125581502914429      1.1963902711868286       -1.7863695621490479      2.471877336502075        0.5676525235176086       0.14672306180000305      1.0                      
1200                     1.9339187351200315       157417472                189.42181396484375       591.3316040039062        4096                     178.50221252441406       558.1509399414062        21892                    10.608355522155762       9.05609130859375         -0.015252949669957161    0.1384323090314865       1.0002473592758179       5.081142717244802e-06    0.31350407004356384      0.019291628152132034     1.4131413698196411       0.9818115234375          0.9709243774414062       -2.5330326557159424      1.6526607275009155       -2.761230945587158       2.949169158935547        0.23927977681159973      0.3406098186969757       1.0                      
1300                     2.0833182710409166       170524672                184.7254638671875        590.7390747070312        4097                     176.58047485351562       552.3541259765625        21965                    7.581040859222412        5.449313640594482        -0.01299876719713211     0.08007659763097763      1.000092625617981        1.0961396583297756e-05   0.4289451241493225       0.022209549322724342     1.2352906465530396       0.9951751828193665       0.9999252557754517       -1.2566899061203003      1.2269481420516968       -1.6940901279449463      2.337223529815674        0.5445983409881592       0.17593009769916534      1.0                      
1400                     2.235779905319214        183631872                194.13819885253906       590.7699584960938        4099                     176.26808166503906       556.4489135742188        21975                    11.33028507232666        9.26416301727295         -0.013850892893970013    0.12507477402687073      1.0007158517837524       9.139672329183668e-06    0.41599446535110474      0.02054552547633648      1.089821219444275        0.9896499514579773       0.960522472858429        -1.4542264938354492      1.221854567527771        -2.804248571395874       3.1137454509735107       0.4786171317100525       0.22392317652702332      1.0                      
1500                     2.3877217427227233       196739072                210.41265869140625       592.4448852539062        4098                     179.582763671875         562.2355346679688        21670                    7.377162933349609        5.173795223236084        -0.016173480078577995    0.13841095566749573      0.9996621012687683       1.7697935618343763e-05   0.4439081847667694       0.023453490808606148     0.9981916546821594       0.9756454825401306       0.9999023675918579       -1.2202281951904297      1.2420399188995361       -1.0357768535614014      2.3766682147979736       0.5728514194488525       0.2997763454914093       1.0                      
1600                     2.5369898633162182       209846272                181.5829620361328        592.3928833007812        4098                     188.65330505371094       567.8098754882812        21482                    10.568329811096191       8.463663101196289        -0.008882120251655579    0.06220092996954918      0.9999544024467468       8.48496983962832e-06     0.42270976305007935      0.022457774728536606     0.9378628730773926       0.9915100336074829       0.9996933341026306       -1.3514806032180786      1.21917724609375         -2.5371315479278564      2.920684576034546        0.49765706062316895      0.21178649365901947      1.0                      
1700                     2.685285690691736        222953472                220.99978637695312       591.068115234375         4097                     194.4846954345703        569.2579345703125        21466                    6.5586676597595215       4.3337016105651855       -0.0130792036652565      0.155731201171875        1.0003331899642944       1.3520426364266314e-05   0.44760891795158386      0.020609822124242783     0.8749851584434509       0.99041748046875         0.935577392578125        -1.220771074295044       1.1644227504730225       -1.5334744453430176      2.1290595531463623       0.5699052214622498       0.23950503766536713      1.0                      
1800                     2.8338582866721684       236060672                223.9482879638672        592.2869262695312        4096                     197.8067626953125        563.44970703125          21635                    9.016983985900879        6.688755989074707        -0.016410594806075096    0.180775448679924        1.000157117843628        2.960986239486374e-05    0.4689275324344635       0.02322717383503914      0.8277198076248169       0.9572052359580994       0.999530017375946        -1.1009849309921265      1.1488275527954102       -0.052204735577106476    2.775181531906128        0.6575915813446045       0.36879807710647583      1.0                      
1900                     2.9848255100515155       249167872                230.4818572998047        589.3281860351562        4099                     205.13134765625          562.5507202148438        21724                    8.670774459838867        6.31683349609375         -0.018458334729075432    0.14079895615577698      1.000099539756775        1.5685256585129537e-05   0.4744800627231598       0.023266931995749474     0.8038946986198425       0.9621047973632812       0.9989944696426392       -1.0738649368286133      1.1008610725402832       -0.6157883405685425      2.6880605220794678       0.6553696393966675       0.33333146572113037      1.0                      
2000                     3.1352222769790226       262275072                229.7305908203125        587.318359375            4099                     205.8228759765625        550.723876953125         22254                    8.209423065185547        5.920901775360107        -0.013200419023633003    0.07410430908203125      0.9993540048599243       1.571972643432673e-05    0.4603442847728729       0.022183803841471672     0.7766181230545044       0.9746017456054688       0.9989089965820312       -1.1317604780197144      1.0746816396713257       -1.5444798469543457      2.5795772075653076       0.6041127443313599       0.27897438406944275      1.0                      
2100                     3.2843968026505577       275382272                257.59033203125          591.4661865234375        4097                     220.00704956054688       568.8270874023438        21446                    7.905663967132568        5.425637722015381        -0.014652623794972897    0.14470063149929047      0.9997593760490417       1.1151826583954971e-05   0.49893590807914734      0.022267984226346016     0.7517653107643127       0.9653000235557556       0.9957718253135681       -0.9403302073478699      0.9744769930839539       -0.1298857182264328      2.5278923511505127       0.7284122705459595       0.3248407542705536       1.0                      
2200                     3.433223708603117        288489472                250.51377868652344       591.3206787109375        4098                     221.47064208984375       571.3062744140625        21307                    6.983769416809082        4.3914103507995605       -0.016405953094363213    0.08751831203699112      1.0000760555267334       6.302493602561299e-06    0.521752655506134        0.019429344683885574     0.7328749895095825       0.9962081909179688       0.9501602053642273       -0.8148608207702637      0.8405699133872986       -0.38601210713386536     2.130946397781372        0.7679137587547302       0.19972841441631317      1.0                      
2300                     3.579791682230102        301596672                276.38104248046875       588.5738525390625        4099                     233.6621856689453        572.2881469726562        21307                    9.031065940856934        6.651926517486572        -0.01251619029790163     0.08956756442785263      1.0001739263534546       7.805867426213808e-06    0.47833162546157837      0.022249290719628334     0.7282739281654358       0.9624313712120056       0.9976806640625          -1.0654293298721313      1.0059672594070435       -0.7581241130828857      2.8083415031433105       0.6462944149971008       0.30739161372184753      1.0                      
2400                     3.7255479099353153       314703872                288.9229431152344        592.4417114257812        4098                     237.89817810058594       569.3583984375           21308                    7.33983850479126         4.791176795959473        -0.021828344091773033    0.12301941215991974      0.9999465346336365       5.578388481808361e-06    0.5140981078147888       0.020010678097605705     0.7023454904556274       0.9948028922080994       0.9206954836845398       -0.8435218930244446      0.9067543148994446       -0.20057415962219238     2.2087950706481934       0.7623120546340942       0.21466577053070068      1.0                      
2500                     3.8691745474603443       327811072                265.4314270019531        590.033935546875         4099                     248.79278564453125       570.52734375             21272                    7.940672397613525        5.357902526855469        -0.015015452168881893    0.09989624470472336      0.9995034337043762       9.125969882006757e-06    0.5195566415786743       0.021279148757457733     0.6905536651611328       0.9764373898506165       0.983416736125946        -0.847692608833313       0.8648751378059387       -0.34541189670562744     2.5608408451080322       0.7703640460968018       0.28680744767189026      1.0                      
2600                     4.01404164440102         340918272                291.3368225097656        588.2257080078125        4098                     248.5074005126953        569.305419921875         21284                    7.001221656799316        4.496108531951904        -0.019580822438001633    0.11845245212316513      1.0000168085098267       4.532475486485055e-06    0.5049387216567993       0.020704789087176323     0.692685604095459        0.9945297241210938       0.9434478878974915       -0.8855474591255188      0.919961154460907        -0.2675716280937195      2.1535513401031494       0.7292819619178772       0.20100738108158112      1.0                      
2700                     4.155288433366351        354025472                257.5902099609375        589.2531127929688        4097                     257.0518798828125        573.57763671875          21285                    8.332609176635742        5.8881072998046875       -0.02061445824801922     0.15228882431983948      1.0000897645950317       1.5395882655866444e-05   0.4930233955383301       0.020219836384058        0.6799473166465759       0.9941940307617188       0.938494861125946        -1.0501881837844849      0.8950128555297852       -0.9058469533920288      2.5430188179016113       0.6701999306678772       0.2663382291793823       1.0                      
2800                     4.295319183535046        367132672                256.7709045410156        587.4547729492188        4099                     265.3848571777344        573.0321044921875        21281                    8.326723098754883        5.800308704376221        -0.020445410162210464    0.14646148681640625      0.9991397857666016       5.735018930863589e-06    0.509371817111969        0.020787155255675316     0.6722561120986938       0.9960373044013977       0.9464126825332642       -0.9119722247123718      0.8860376477241516       -0.2826349437236786      2.4685497283935547       0.7352253794670105       0.24017612636089325      1.0                      
2900                     4.437745570341746        380239872                260.0086975097656        586.2273559570312        4099                     267.535400390625         573.4344482421875        21233                    9.796792030334473        7.22128438949585         -0.01769501157104969     0.14169616997241974      0.9993754625320435       3.147824827465229e-05    0.5186407566070557       0.020594758912920952     0.6563417315483093       0.9906585812568665       0.9214691519737244       -0.8989971280097961      0.8362166285514832       -0.27134761214256287     2.8769309520721436       0.7575851678848267       0.25233837962150574      1.0                      
3000                     4.578559838864538        393347072                284.0957946777344        590.083740234375         4098                     279.0002746582031        572.3184814453125        21255                    8.267024040222168        5.7127156257629395       -0.01923496089875698     0.14544372260570526      0.9998361468315125       5.569655513681937e-06    0.514708936214447        0.02052740752696991      0.6599745154380798       0.9885818362236023       0.9455764889717102       -0.872687041759491       0.8787312507629395       -0.3024265468120575      2.4557650089263916       0.770543098449707        0.24986620247364044      1.0                      
3100                     4.721862804426087        406454272                304.81878662109375       591.076904296875         4097                     278.53802490234375       570.296875               21294                    7.805400371551514        5.2471842765808105       -0.016863152384757996    0.10949249565601349      1.0000056028366089       1.317695750913117e-05    0.5150154829025269       0.020901836454868317     0.6432187557220459       0.9974029660224915       0.9848343133926392       -0.856509804725647       0.8552794456481934       -0.6856989860534668      2.3385443687438965       0.7835786938667297       0.2208559662103653       1.0                      
3200                     4.862054290042983        419561472                313.1703186035156        588.1854248046875        4099                     288.441650390625         574.5946044921875        21175                    7.48622465133667         5.118394374847412        -0.021918652579188347    0.16573791205883026      1.0001081228256226       1.3703477634408046e-05   0.4779493510723114       0.021027671173214912     0.646601140499115        0.9952713251113892       0.9384796023368835       -1.113712191581726       0.9729636311531067       -0.7870455980300903      2.310617208480835        0.6343129873275757       0.2569206655025482       1.0                      
3300                     5.004041305581729        432668672                309.596435546875         589.822265625            4099                     291.30682373046875       570.92529296875          21228                    8.116151809692383        5.725144863128662        -0.02097252756357193     0.11182098835706711      1.0006797313690186       7.655308763787616e-06    0.48239588737487793      0.022181767970323563     0.64028000831604         0.9943572878837585       0.9612793326377869       -1.0413111448287964      0.9989435076713562       -0.8029537200927734      2.434656858444214        0.6565214395523071       0.22179023921489716      1.0                      
3400                     5.146228750281864        445775872                303.7637023925781        591.7388916015625        4098                     279.9186096191406        576.2135620117188        21154                    8.005374908447266        5.7231059074401855       -0.019768796861171722    0.16715393960475922      1.0008171796798706       1.5802617781446315e-05   0.4604077935218811       0.02066432312130928      0.6342594027519226       0.9959335327148438       0.940051257610321        -1.2548106908798218      1.010604739189148        -1.0845136642456055      2.487858772277832        0.5915634632110596       0.2841450870037079       1.0                      
3500                     5.283398974405395        458883072                285.92401123046875       589.3143310546875        4097                     289.9132995605469        575.4349365234375        21206                    9.750970840454102        7.286276340484619        -0.017782112583518028    0.14143525063991547      0.9992688298225403       7.222837211884325e-06    0.49649524688720703      0.021725663915276527     0.6250039935112          0.9982467889785767       0.95709228515625         -0.9670073390007019      0.9219076037406921       -0.3681199252605438      2.852088451385498        0.7017207145690918       0.18876492977142334      1.0                      
3600                     5.423801222244898        471990272                311.2202453613281        585.1807861328125        4099                     296.5005798339844        575.9356079101562        21205                    8.406511306762695        5.805972576141357        -0.022969549521803856    0.14452819526195526      0.998977780342102        1.1328803338983562e-05   0.5247015357017517       0.02131660468876362      0.6220778226852417       0.9912567138671875       0.9846512079238892       -0.8339107632637024      0.8364986777305603       0.23116174340248108      2.5676753520965576       0.8182559013366699       0.2650418281555176       1.0                      
3700                     5.5617955392599105       485097472                340.87994384765625       592.9927368164062        4096                     304.794189453125         577.1187133789062        21167                    7.833399295806885        5.303515911102295        -0.019663255661725998    0.156036376953125        0.999984860420227        1.3266582755022682e-05   0.5099091529846191       0.02119617536664009      0.6116805076599121       0.9902145266532898       0.966540515422821        -0.9154412150382996      0.8953792452812195       0.2638131380081177       2.376309871673584        0.7731981873512268       0.2963314354419708       1.0                      
3800                     5.7033069631788464       498204672                345.09649658203125       588.4439086914062        4100                     308.4925842285156        575.1912841796875        21138                    8.525954246520996        5.991848468780518        -0.022686798125505447    0.14310303330421448      1.0004078149795532       5.424630217021331e-06    0.5113582611083984       0.02119569107890129      0.616382360458374        0.9924713373184204       0.9603210687637329       -0.8915225267410278      0.8878695368766785       0.04218970984220505      2.5481460094451904       0.7670601606369019       0.26066911220550537      1.0                      
3900                     5.84313385811117         511311872                323.4255065917969        590.4876098632812        4098                     316.5384216308594        575.8251953125           21152                    8.112285614013672        5.717271327972412        -0.023222019895911217    0.15313111245632172      1.0002672672271729       1.0829974598891567e-05   0.48364734649658203      0.020943589508533478     0.6176092028617859       0.9982162714004517       0.9454544186592102       -1.0896811485290527      0.9323121905326843       -0.5069172978401184      2.488340377807617        0.6717866659164429       0.25176364183425903      1.0                      
4000                     5.984344842831294        524419072                318.40899658203125       589.610107421875         4098                     313.13775634765625       573.9186401367188        21197                    9.073137283325195        6.6885881423950195       -0.017505554482340813    0.0847625732421875       1.0004061460494995       5.046845672040945e-06    0.4804108142852783       0.02126029133796692      0.5952476859092712       0.9986786246299744       0.9711014032363892       -1.012966513633728       0.9686502814292908       -1.6192680597305298      2.631971597671509        0.6792845726013184       0.17164787650108337      1.0                      
4100                     6.123225605090459        537526272                327.7808532714844        588.3078002929688        4100                     321.8146667480469        578.6817016601562        21065                    7.778820037841797        5.353193759918213        -0.018624095246195793    0.12008209526538849      1.0000299215316772       9.141463124251459e-06    0.4888501763343811       0.0216523464769125       0.6043750643730164       0.9992950558662415       0.9774627685546875       -0.9861394762992859      0.9399717450141907       -0.9396352767944336      2.3983330726623535       0.7037757039070129       0.189225971698761        1.0                      
4200                     6.260914530754089        550633472                367.19500732421875       590.2742919921875        4097                     322.5659484863281        577.1087036132812        21149                    8.299388885498047        5.999427795410156        -0.017995959147810936    0.13700257241725922      0.9998340606689453       1.1570889910217375e-05   0.4635913372039795       0.020773649215698242     0.5867973566055298       0.9950714111328125       0.9504318237304688       -1.1720435619354248      0.9935270547866821       -0.9113012552261353      2.540142059326172        0.6149775981903076       0.2291509062051773       1.0                      
4300                     6.40209514995416         563740672                332.74591064453125       589.5903930664062        4099                     324.4278869628906        574.9425048828125        21157                    10.300043106079102       7.945567607879639        -0.019795792177319527    0.11574401706457138      1.0001075267791748       7.435980660375208e-05    0.4748542010784149       0.021706467494368553     0.5877337455749512       0.991436779499054        0.956860363483429        -1.0832514762878418      0.9782509207725525       -0.6178070306777954      2.90031099319458         0.6425480842590332       0.23171669244766235      1.0                      
4400                     6.5454147185219655       576847872                355.82757568359375       591.4495239257812        4098                     329.0473327636719        575.3043823242188        21071                    9.288427352905273        6.948033809661865        -0.02076294831931591     0.08128052204847336      1.0001357793807983       1.144776979344897e-05    0.47223135828971863      0.02261267974972725      0.6061093211174011       0.9979492425918579       0.9775833487510681       -1.0589381456375122      1.0369900465011597       -0.712157666683197       2.69108247756958         0.6532883644104004       0.2012043446302414       1.0                      
4500                     6.683389592634307        589955072                370.7501525878906        591.2646484375           4096                     335.0543518066406        578.05615234375          21092                    9.23460865020752         6.942476749420166        -0.02010432630777359     0.10336913913488388      1.0003107786178589       4.966179403709248e-06    0.46244707703590393      0.020732533186674118     0.5943124294281006       0.9964767694473267       0.9692886471748352       -1.1300886869430542      1.00985848903656         -1.3493764400482178      2.7012171745300293       0.6159992218017578       0.2050752341747284       1.0                      
4600                     6.830201050241788        603062272                353.3974914550781        590.8214111328125        4099                     342.051513671875         580.126220703125         21005                    8.099273681640625        5.8350677490234375       -0.024258041754364967    0.1061248779296875       1.0006378889083862       1.884995617729146e-05    0.4576926827430725       0.02286536432802677      0.5972792506217957       0.9984634518623352       0.9578644037246704       -1.1739089488983154      1.0882960557937622       -1.019577980041504       2.462792158126831        0.5956662893295288       0.20034044981002808      1.0                      
4700                     6.973249179720878        616169472                364.53173828125          591.8980102539062        4097                     341.8766784667969        580.3228149414062        20992                    8.746965408325195        6.462815761566162        -0.018552450463175774    0.084259033203125        1.0004912614822388       1.4912283404555637e-05   0.4605403542518616       0.021610958501696587     0.5959881544113159       0.9958648681640625       0.9588562250137329       -1.1270394325256348      1.041385531425476        -1.2115960121154785      2.603389263153076        0.6192891597747803       0.21447616815567017      1.0                      
4800                     7.113701720502641        629276672                374.36541748046875       592.6689453125           4096                     346.01690673828125       580.3317260742188        21001                    8.938456535339355        6.544522285461426        -0.021332435309886932    0.13508759438991547      0.9999793171882629       4.759038802149007e-06    0.4830535054206848       0.022414149716496468     0.5815779566764832       0.9982574582099915       0.9769073724746704       -1.001648187637329       0.9958505630493164       -0.3506705164909363      2.616854190826416        0.6890130043029785       0.19449622929096222      1.0                      
4900                     7.256438928908772        642383872                375.53363037109375       589.9133911132812        4098                     350.6547546386719        579.734130859375         20982                    8.653765678405762        6.347663879394531        -0.021970877423882484    0.08281250298023224      1.0003126859664917       5.733762009185739e-06    0.46561479568481445      0.02242916449904442      0.5883828997612          0.9992569088935852       0.9819656610488892       -1.098888635635376       1.0288968086242676       -0.8606060147285461      2.5537595748901367       0.6323853135108948       0.18462501466274261      1.0                      
5000                     7.399001574251387        655491072                380.8327331542969        593.65576171875          4096                     353.67169189453125       578.151611328125         21020                    9.305242538452148        7.078109264373779        -0.01943984441459179     0.11534576863050461      1.0000438690185547       8.445019375358243e-06    0.44931450486183167      0.023516744375228882     0.585798442363739        0.9983536005020142       0.967541515827179        -1.2111644744873047      1.131412386894226        -0.8474081754684448      2.734536647796631        0.5862419009208679       0.20248118042945862      1.0                      
5100                     7.544204381108284        668598272                377.4029846191406        591.013916015625         4097                     357.0901794433594        583.6842041015625        20907                    8.845194816589355        6.588634490966797        -0.019387859851121902    0.08758544921875         1.0005075931549072       1.22726733025047e-05     0.4551895558834076       0.022830026224255562     0.5824848413467407       0.9993194937705994       0.9754226803779602       -1.1763836145401         1.060495376586914        -1.0796973705291748      2.6141419410705566       0.6051186323165894       0.19920331239700317      1.0                      
5200                     7.692122514247894        681705472                379.72161865234375       594.2694702148438        4097                     356.55096435546875       581.160400390625         20944                    7.368386268615723        5.11661958694458         -0.02149367146193981     0.09188232570886612      1.0005035400390625       5.723378762922948e-06    0.45465174317359924      0.022330019623041153     0.5784066915512085       0.9990631341934204       0.9741607904434204       -1.156445026397705       1.068961501121521        -0.9342004060745239      2.302487850189209        0.6019173264503479       0.17118977010250092      1.0                      
5300                     7.835630259315173        694812672                400.9638671875           595.87841796875          4097                     364.1889953613281        582.2451171875           20894                    7.609233856201172        5.282629489898682        -0.026616234332323074    0.11495208740234375      1.0001176595687866       4.923979759041686e-06    0.4706437587738037       0.02208617515861988      0.5794730186462402       0.9970809817314148       0.9769180417060852       -1.1066017150878906      1.0135358572006226       -0.3563190698623657      2.3441333770751953       0.6247394680976868       0.21712784469127655      1.0                      
5400                     7.9759451769457925       707919872                369.9375305175781        593.6819458007812        4096                     366.7509460449219        582.7620849609375        20915                    6.812525272369385        4.606983184814453        -0.019004084169864655    0.10854186862707138      1.0005561113357544       4.8141741899598856e-06   0.444909006357193        0.022052336484193802     0.5753033757209778       0.9951324462890625       0.9607559442520142       -1.257216453552246       1.0828477144241333       -0.8790006637573242      2.3378310203552246       0.5645819306373596       0.22163282334804535      1.0                      
5500                     8.116503640347057        721027072                386.96868896484375       593.4271850585938        4099                     361.6962585449219        580.66162109375          20948                    9.742225646972656        7.589346408843994        -0.015552771277725697    0.12271576374769211      1.000059962272644        7.70807218941627e-06     0.43368658423423767      0.021213717758655548     0.5573968887329102       0.998974621295929        0.9692398309707642       -1.3794625997543335      1.0627145767211914       -1.7496345043182373      2.976393938064575        0.5227076411247253       0.21826237440109253      1.0                      
5600                     8.252252798080445        734134272                387.8210144042969        593.7066650390625        4097                     364.8115539550781        581.5857543945312        20977                    7.074012279510498        4.807103633880615        -0.023442624136805534    0.10044708102941513      1.0000951290130615       8.078211067186203e-06    0.45807018876075745      0.022706585004925728     0.5713146924972534       0.9979996085166931       0.9764602780342102       -1.1496299505233765      1.0603760480880737       -0.5385106205940247      2.2338595390319824       0.5940494537353516       0.18835124373435974      1.0                      
5700                     8.387495372626516        747241472                382.7516784667969        595.964599609375         4097                     369.09759521484375       584.6901245117188        20863                    6.887545108795166        4.7783942222595215       -0.020332014188170433    0.10315551608800888      1.0003517866134644       9.014184797706548e-06    0.4258967339992523       0.02312728576362133      0.5704733729362488       0.9986984133720398       0.9633774161338806       -1.362301230430603       1.1826823949813843       -1.056591272354126       2.2192587852478027       0.5027310848236084       0.1852719485759735       1.0                      
5800                     8.525709249244796        760348672                391.4106140136719        594.821044921875         4096                     370.7025451660156        583.2511596679688        20899                    7.969864845275879        5.71821928024292         -0.022867923602461815    0.11689453572034836      1.000306487083435        6.821587248850847e-06    0.45490261912345886      0.022293219342827797     0.5587205290794373       0.9987030029296875       0.9786407351493835       -1.1487056016921997      1.0565544366836548       -0.7474703788757324      2.445880889892578        0.6144782304763794       0.1843395233154297       1.0                      
5900                     8.66404017633862         773455872                407.923583984375         596.51025390625          4096                     365.60357666015625       584.2251586914062        20844                    9.729862213134766        7.504882335662842        -0.021404946222901344    0.09146270900964737      1.0001031160354614       8.730175977689214e-06    0.44927674531936646      0.022423135116696358     0.5643461346626282       0.9972198605537415       0.9912277460098267       -1.2086814641952515      1.074558138847351        -0.6106700897216797      2.8192222118377686       0.599004864692688        0.2146628499031067       1.0                      
6000                     8.80187739888827         786563072                385.1805725097656        594.031494140625         4098                     369.03692626953125       583.1024780273438        20896                    9.309476852416992        7.242620944976807        -0.021159294992685318    0.09665375202894211      1.0004994869232178       6.4593668867019005e-06   0.4176030158996582       0.023211350664496422     0.5534678101539612       0.9986847043037415       0.9643768668174744       -1.4033598899841309      1.2224621772766113       -1.5965428352355957      2.748438835144043        0.49268749356269836      0.19104962050914764      1.0                      
6100                     8.93829686085383         799670272                406.70330810546875       597.215576171875         4096                     372.7841796875           583.7174072265625        20899                    8.272082328796387        6.264928340911865        -0.017133669927716255    0.08800659328699112      1.0002602338790894       7.592786460008938e-06    0.40485745668411255      0.022526297718286514     0.5489675402641296       0.9959762692451477       0.9675689935684204       -1.5384718179702759      1.2222033739089966       -1.4894940853118896      2.5570178031921387       0.45196378231048584      0.21572141349315643      1.0                      
