Iteration                Wall_Time                Samples                  Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Logit_Loss          Disc_Pos_Acc             Disc_Neg_Acc             Disc_Pos_Logit           Disc_Neg_Logit           Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Root_Pos_Err             Root_Rot_Err             Body_Pos_Err             Body_Rot_Err             Dof_Vel_Err              Root_Vel_Err             Root_Ang_Vel_Err         Exp_Prob                 
1000                     2.5357488366630343       131203072                0.0                      286.26397705078125       4102                     0.0                      267.76019287109375       46575                    2.4089057445526123       1.2219831943511963       -0.017373817041516304    0.165812686085701        0.999975860118866        2.233585405519989e-08    0.2408592700958252       0.09098076075315475      1.9867584705352783       1.0                      0.9978546500205994       2.6643033027648926       -2.412862777709961       0.07035404443740845      1.1087677478790283       0.22046145796775818      0.18783529102802277      0.1125505343079567       0.10037878155708313      0.028257178142666817     0.10896695405244827      1.018470048904419        0.29803168773651123      1.0293294191360474       1.0                      
1100                     2.7800017476081846       144310272                0.0                      288.4263000488281        4103                     0.0                      280.7727966308594        44138                    2.502711534500122        1.1706713438034058       -0.016365524381399155    0.19303131103515625      1.0002647638320923       1.259527238062219e-07    0.2696811556816101       0.09951187670230865      1.501747965812683        1.0                      0.999438464641571        2.265550374984741        -2.246289014816284       0.043217532336711884     1.0841505527496338       0.2598980665206909       0.20055168867111206      0.08691997826099396      0.09560689330101013      0.025088360533118248     0.09613168239593506      1.0349560976028442       0.29412510991096497      1.0531275272369385       1.0                      
1200                     3.014631281428867        157417472                0.0                      288.1333312988281        4103                     0.0                      283.3003845214844        43640                    2.478475570678711        1.0510424375534058       -0.015950916334986687    0.22149658203125         0.999942421913147        2.9209547847131034e-07   0.28867679834365845      0.10615231096744537      1.2017074823379517       1.0                      0.9997634887695312       2.1034128665924072       -2.116071939468384       0.024578355252742767     1.02805495262146         0.2901446223258972       0.208399698138237        0.09665682911872864      0.08756692707538605      0.021866433322429657     0.0850222259759903       1.0512707233428955       0.2891065776348114       1.0913554430007935       1.0                      
1300                     3.23586816781097         170524672                0.0                      286.8524475097656        4100                     0.0                      284.8775634765625        43337                    2.2037127017974854       0.70563143491745         -0.005638098809868097    0.2512374818325043       0.9998162388801575       1.518418599744109e-07    0.3007439076900482       0.1087186262011528       0.9981316924095154       1.0                      0.9998489618301392       1.9822524785995483       -2.057982921600342       0.01775161176919937      0.841902494430542        0.309644490480423        0.21994175016880035      0.07846005260944366      0.0853613093495369       0.020484665408730507     0.08052179962396622      1.0494166612625122       0.29488229751586914      1.0768452882766724       1.0                      
1400                     3.4434323848618402       183631872                0.0                      286.88531494140625       4107                     0.0                      285.34136962890625       43234                    2.1674811840057373       0.6269004940986633       -0.006827549077570438    0.23696593940258026      0.999242901802063        3.36747433493656e-07     0.309481680393219        0.11078207939863205      0.875708281993866        1.0                      0.9999618530273438       1.914014220237732        -2.009781837463379       0.04550715163350105      0.7931683659553528       0.3258426785469055       0.22622014582157135      0.07877109944820404      0.08136813342571259      0.01962382346391678      0.07779128104448318      1.0435315370559692       0.2782578766345978       1.076680064201355        1.0                      
1500                     3.6499163932270475       196739072                0.0                      288.05389404296875       4100                     0.0                      285.286376953125         43225                    2.0887832641601562       0.5216094255447388       0.002724953694269061     0.318472295999527        1.0001200437545776       1.0671082009139354e-06   0.31288978457450867      0.11105772107839584      0.8117068409919739       1.0                      0.9999465942382812       1.874057412147522        -1.9902582168579102      -0.011575385928153992    0.7237967848777771       0.3316577672958374       0.22752608358860016      0.12915663421154022      0.07819747179746628      0.018841508775949478     0.07536011189222336      1.06145441532135         0.2780533730983734       1.0640368461608887       1.0                      
1600                     3.8513309138351017       209846272                0.0                      288.74346923828125       4101                     0.0                      286.0744934082031        43111                    2.02191424369812         0.41555413603782654      0.0069748335517942905    0.32640382647514343      0.9993509650230408       2.1903773017584172e-07   0.3198769986629486       0.11266352236270905      0.7612422704696655       1.0                      0.9999771118164062       1.8153349161148071       -1.9594917297363281      -0.007481788285076618    0.6483466029167175       0.3399949073791504       0.2286032736301422       0.08873521536588669      0.07807774841785431      0.018904393538832664     0.07352270185947418      1.0212111473083496       0.27769097685813904      1.019974708557129        1.0                      
1700                     4.044874363144239        222953472                0.0                      292.8830871582031        4097                     0.0                      287.838134765625         42849                    2.1864030361175537       0.5593777894973755       -0.000557653431314975    0.34239503741264343      0.998687207698822        4.5031211470814014e-07   0.3255166709423065       0.1136801615357399       0.7142438292503357       1.0                      0.9999847412109375       1.7721046209335327       -1.9432964324951172      -0.013967867940664291    0.7508763670921326       0.34936824440956116      0.23467853665351868      0.0709228515625          0.07756878435611725      0.018381042405962944     0.07177989929914474      1.0266187191009521       0.274292528629303        1.0200437307357788       1.0                      
1800                     4.241422074437142        236060672                0.0                      299.6697082519531        4096                     0.0                      290.52301025390625       42440                    2.125169515609741        0.48407992720603943      -0.004330768715590239    0.2769119441509247       0.9994997382164001       1.9605511170084355e-06   0.32908397912979126      0.1145799532532692       0.6691963076591492       1.0                      0.9999923706054688       1.744873285293579        -1.9254350662231445      -0.023755602538585663    0.6972505450248718       0.3549685478210449       0.2355620563030243       0.06403897702693939      0.07473940402269363      0.01786375790834427      0.06960099190473557      1.0208196640014648       0.27267733216285706      1.0029783248901367       1.0                      
1900                     4.429014922247992        249167872                0.0                      300.0                    4096                     0.0                      294.73583984375          41797                    2.0515482425689697       0.37217047810554504      0.020106906071305275     0.415435791015625        0.9991948008537292       1.635106855246704e-05    0.3318541944026947       0.11531714349985123      0.631869912147522        1.0                      1.0                      1.7239325046539307       -1.9040472507476807      -0.007494480349123478    0.6190057396888733       0.35938239097595215      0.23553796112537384      0.06608692556619644      0.07165199518203735      0.01761477254331112      0.06714587658643723      1.0079289674758911       0.26561954617500305      0.9817652106285095       1.0                      
2000                     4.615500497553084        262275072                0.0                      300.0                    4096                     0.0                      296.5413513183594        41503                    2.159088373184204        0.4868803918361664       0.010493561625480652     0.41061097383499146      0.9994408488273621       8.073560820776038e-06    0.33234289288520813      0.1151718720793724       0.6134698987007141       1.0                      1.0                      1.713823676109314        -1.9045826196670532      -0.03432220593094826     0.6985580325126648       0.3605937361717224       0.23601645231246948      0.08675692975521088      0.0753670334815979       0.0174800343811512       0.06883817166090012      1.0288760662078857       0.2608969509601593       0.9931996464729309       1.0                      
2100                     4.797793348431587        275382272                0.0                      300.0                    4096                     0.0                      297.310791015625         41395                    2.063840866088867        0.3827619254589081       0.005217559169977903     0.3460708558559418       0.9995303153991699       6.829066933278227e-06    0.33517226576805115      0.11595342308282852      0.6028462648391724       1.0                      0.9999923706054688       1.6945046186447144       -1.8855148553848267      -0.016693418845534325    0.62043297290802         0.36468321084976196      0.23331208527088165      0.06844528764486313      0.06666253507137299      0.016702689230442047     0.0639667958021164       1.0038444995880127       0.2761509418487549       0.9847388863563538       1.0                      
2200                     4.984529808362325        288489472                0.0                      300.0                    4096                     0.0                      297.38580322265625       41385                    2.068241834640503        0.36967572569847107      0.005938127636909485     0.3355575501918793       0.9994177222251892       7.40128825782449e-06     0.3385256826877594       0.11639386415481567      0.5823491215705872       1.0                      0.9999847412109375       1.669934868812561        -1.8722889423370361      -0.014853249303996563    0.6090834736824036       0.37023502588272095      0.2371378391981125       0.07846041768789291      0.068304143846035        0.016079682856798172     0.06418197602033615      0.9904767870903015       0.2672167122364044       0.9563806653022766       1.0                      
2300                     5.167728970514403        301596672                0.0                      300.0                    4096                     0.0                      297.75140380859375       41323                    2.141629934310913        0.4239133298397064       0.009412704035639763     0.37647706270217896      0.9989050030708313       2.0479563318076544e-05   0.34166082739830017      0.11773829907178879      0.5523778796195984       1.0                      0.999969482421875        1.6517568826675415       -1.8530381917953491      -0.04983779788017273     0.6494730710983276       0.3737494945526123       0.23237141966819763      0.06120159104466438      0.06883159279823303      0.016324281692504883     0.0638975277543068       0.9524447321891785       0.27456381916999817      0.9283696413040161       1.0                      
2400                     5.347955181068844        314703872                0.0                      300.0                    4096                     0.0                      297.82049560546875       41317                    2.3137166500091553       0.5991800427436829       -0.007571031339466572    0.30798035860061646      0.9990331530570984       3.080857277382165e-05    0.34442147612571716      0.11830847710371017      0.5177092552185059       1.0                      0.9999923706054688       1.6336778402328491       -1.8385671377182007      -0.03286765515804291     0.7817369103431702       0.3791753649711609       0.23537184298038483      0.07460848987102509      0.0681031122803688       0.016131673008203506     0.06257328391075134      0.9633647799491882       0.2717142701148987       0.9121209979057312       1.0                      
2500                     5.531741140021218        327811072                0.0                      300.0                    4096                     0.0                      297.7997741699219        41319                    2.182013750076294        0.4566056430339813       0.0005355060566216707    0.3268585205078125       0.9991249442100525       3.902612661477178e-05    0.344974547624588        0.11867845058441162      0.48903676867485046      1.0                      0.9999923706054688       1.6300657987594604       -1.8356844186782837      -0.012315219268202782    0.6747771501541138       0.38120952248573303      0.23547948896884918      0.07514024525880814      0.06494315713644028      0.016326643526554108     0.06423799693584442      0.9636337161064148       0.268452912569046        0.9065172076225281       1.0                      
2600                     5.7026090890169145       340918272                0.0                      300.0                    4096                     0.0                      298.3133850097656        41226                    2.081611156463623        0.3291124105453491       0.018121803179383278     0.410025030374527        0.9988967776298523       2.5927225578925572e-05   0.3468753695487976       0.1193419024348259       0.46152105927467346      1.0                      0.9999847412109375       1.6163625717163086       -1.8210337162017822      -0.04019539803266525     0.5775986909866333       0.383452832698822        0.23484687507152557      0.06654391437768936      0.0653088390827179       0.015982849523425102     0.06193370744585991      0.9566370844841003       0.26525235176086426      0.9094541072845459       1.0                      
2700                     5.878346838288837        354025472                0.0                      300.0                    4096                     0.0                      298.625                  41183                    2.092329740524292        0.34573081135749817      0.014048389159142971     0.3918747007846832       0.9992246031761169       4.3999756599077955e-05   0.3465102016925812       0.11949676275253296      0.43696853518486023      1.0                      1.0                      1.6148881912231445       -1.8160629272460938      -0.039935119450092316    0.5852768421173096       0.3829345703125          0.2317938655614853       0.08310450613498688      0.06309957802295685      0.015702906996011734     0.06372414529323578      0.9466040134429932       0.2757268249988556       0.868598222732544        1.0                      
2800                     6.049643032815721        367132672                0.0                      300.0                    4096                     0.0                      298.6709899902344        41176                    2.094080686569214        0.3460540771484375       0.0063766734674572945    0.32289886474609375      0.9995589256286621       3.926174031221308e-05    0.3483300507068634       0.11994164437055588      0.4185445308685303       1.0                      0.9999923706054688       1.604417085647583        -1.804866075515747       -0.021081089973449707    0.5679018497467041       0.3869829475879669       0.23320147395133972      0.05659308657050133      0.06522030383348465      0.015737831592559814     0.06184859201312065      0.9500304460525513       0.2565802037715912       0.9217038154602051       1.0                      
2900                     6.224563697973887        380239872                0.0                      300.0                    4096                     0.0                      298.4800109863281        41206                    2.181746006011963        0.43104487657546997      0.00238932017236948      0.3433166444301605       0.9994935989379883       4.136007191846147e-05    0.34966233372688293      0.12043555825948715      0.4082912504673004       1.0                      0.9999847412109375       1.596567988395691        -1.794241189956665       -0.026405513286590576    0.644531786441803        0.3891478180885315       0.2303968220949173       0.06022575870156288      0.06680481135845184      0.015791790559887886     0.061817754060029984     0.9295843243598938       0.2569043040275574       0.9076238870620728       1.0                      
3000                     6.392099435130755        393347072                0.0                      300.0                    4096                     0.0                      298.8360900878906        41144                    2.124636650085449        0.3798055052757263       -0.0007957079797051847   0.3017211854457855       0.9992368817329407       3.2886389817576855e-05   0.3491254150867462       0.12007733434438705      0.41762495040893555      1.0                      0.9999847412109375       1.5968931913375854       -1.7920335531234741      -0.011321531608700752    0.6199230551719666       0.38930225372314453      0.2307227998971939       0.06421610713005066      0.06605922430753708      0.015210076235234737     0.06101500615477562      0.9267599582672119       0.25784575939178467      0.8771503567695618       1.0                      
3100                     6.567932616141107        406454272                0.0                      300.0                    4096                     0.0                      298.5504455566406        41200                    2.1263673305511475       0.3706966042518616       0.010071470402181149     0.3872940242290497       0.9989781379699707       4.3032410758314654e-05   0.3491199314594269       0.11972939968109131      0.4348037838935852       1.0                      0.9999923706054688       1.5948708057403564       -1.7880722284317017      -0.009590920060873032    0.6103394031524658       0.39042937755584717      0.2310788780450821       0.06474204361438751      0.06438812613487244      0.015035687945783138     0.06026453152298927      0.8974195122718811       0.2607146203517914       0.8607550263404846       1.0                      
3200                     6.7403118533558315       419561472                0.0                      300.0                    4096                     0.0                      298.97247314453125       41130                    2.0736172199249268       0.3116360604763031       0.013351122848689556     0.372161865234375        0.999092698097229        4.602166882250458e-05    0.34972602128982544      0.12021740525960922      0.44408664107322693      1.0                      0.9999923706054688       1.5915817022323608       -1.784539818763733       -0.013233792036771774    0.559654712677002        0.39019638299942017      0.22915711998939514      0.05687481909990311      0.0645786002278328       0.015270635485649109     0.05935072898864746      0.8974343538284302       0.2615484297275543       0.8778744339942932       1.0                      
3300                     6.905465725594096        432668672                0.0                      300.0                    4096                     0.0                      299.2618103027344        41076                    2.0705740451812744       0.30093008279800415      0.021897798404097557     0.4342849850654602       0.9991146326065063       4.082905434188433e-05    0.34954923391342163      0.120034359395504        0.4391307830810547       1.0                      1.0                      1.5905574560165405       -1.7917454242706299      -0.00862426869571209     0.5505889058113098       0.3912837505340576       0.23158125579357147      0.06375125050544739      0.06618901342153549      0.015530585311353207     0.06183343008160591      0.8963976502418518       0.2590397000312805       0.8696562051773071       1.0                      
3400                     7.072735234366523        445775872                0.0                      300.0                    4096                     0.0                      298.8148498535156        41150                    2.122654914855957        0.3670083284378052       0.0029673839453607798    0.3099731504917145       0.9992846846580505       4.5488104660762474e-05   0.3505358397960663       0.12029597908258438      0.435098797082901        1.0                      0.9999847412109375       1.5829156637191772       -1.7843750715255737      -0.013399839401245117    0.6054025888442993       0.39229533076286316      0.23238235712051392      0.0566876120865345       0.06489541381597519      0.015116825699806213     0.06005644425749779      0.9051661491394043       0.2584080100059509       0.8595595955848694       1.0                      
3500                     7.243569403423203        458883072                0.0                      300.0                    4096                     0.0                      298.9350891113281        41129                    2.0747272968292236       0.2981715798377991       0.013217478059232235     0.3728286921977997       0.9991125464439392       3.942695548175834e-05    0.3526676595211029       0.12090037018060684      0.42317816615104675      1.0                      0.9999923706054688       1.571545958518982        -1.7693098783493042      -0.01657894253730774     0.5410861968994141       0.39614325761795044      0.2323320508003235       0.0693974643945694       0.06362864375114441      0.014440378174185753     0.05917327478528023      0.9016090035438538       0.2591100335121155       0.8367434144020081       1.0                      
3600                     7.414174569381608        471990272                0.0                      300.0                    4096                     0.0                      299.0686340332031        41110                    2.052854537963867        0.2787962853908539       0.009737337939441204     0.3415634334087372       0.9991777539253235       4.688900298788212e-05    0.35286426544189453      0.12111447006464005      0.4069412648677826       1.0                      0.9999985098838806       1.5694239139556885       -1.7666910886764526      -0.015535173937678337    0.5187706351280212       0.39715757966041565      0.23130284249782562      0.059703510254621506     0.06439093500375748      0.01511949859559536      0.0610925666987896       0.8878728747367859       0.2524050772190094       0.8425125479698181       1.0                      
3700                     7.580211482842763        485097472                0.0                      300.0                    4096                     0.0                      298.9761657714844        41128                    2.1250102519989014       0.35281985998153687      0.0016126560512930155    0.3022476136684418       0.9989809393882751       4.3282951082801446e-05   0.35411566495895386      0.12140514701604843      0.39118191599845886      1.0                      0.9999771118164062       1.5620797872543335       -1.7616589069366455      -0.031006719917058945    0.5835396647453308       0.40017610788345337      0.23290880024433136      0.0629892647266388       0.06386704742908478      0.014655260369181633     0.0581016018986702       0.8993639945983887       0.26061147451400757      0.813141405582428        1.0                      
3800                     7.7555973619884915       498204672                0.0                      300.0                    4096                     0.0                      298.8466796875           41151                    2.2362043857574463       0.47001558542251587      3.585458034649491e-05    0.350515753030777        0.9992879033088684       5.153605525265448e-05    0.35323062539100647      0.12157594412565231      0.377536803483963        1.0                      1.0                      1.5626364946365356       -1.763325572013855       -0.044304706156253815    0.689201295375824        0.39681476354599         0.22930990159511566      0.05537247657775879      0.06272833049297333      0.014940395019948483     0.059186700731515884     0.897280216217041        0.2592220902442932       0.812418520450592        1.0                      
3900                     7.929547434515423        511311872                0.0                      300.0                    4096                     0.0                      298.7533874511719        41162                    2.1264595985412598       0.35255494713783264      0.001553075504489243     0.300222784280777        0.9988923072814941       5.259491808828898e-05    0.3544701933860779       0.12188033014535904      0.3653120994567871       1.0                      0.9999771118164062       1.5584086179733276       -1.7515283823013306      -0.011853190138936043    0.5946422219276428       0.40144991874694824      0.23219731450080872      0.05435692518949509      0.060560066252946854     0.014020750299096107     0.056661974638700485     0.8768458366394043       0.2643156349658966       0.7906785011291504       1.0                      
4000                     8.107600532703929        524419072                0.0                      300.0                    4096                     0.0                      298.679443359375         41169                    2.077822685241699        0.29158976674079895      0.007509037386626005     0.3432937562465668       0.9993520975112915       3.860612559947185e-05    0.3557448089122772       0.12220960110425949      0.3532584309577942       1.0                      0.9999847412109375       1.5498995780944824       -1.7387691736221313      -0.013470512814819813    0.5409888029098511       0.4036014676094055       0.23098047077655792      0.05546050891280174      0.06174280121922493      0.014150536619126797     0.05642739310860634      0.8780348300933838       0.2634648084640503       0.7955788969993591       1.0                      
4100                     8.277242972122298        537526272                0.0                      300.0                    4096                     0.0                      298.9305114746094        41130                    2.0788333415985107       0.29759740829467773      0.006201984826475382     0.33113861083984375      0.9992069602012634       5.330548083293252e-05    0.35500678420066833      0.12231719493865967      0.3434177041053772       1.0                      0.9999847412109375       1.5523933172225952       -1.7428034543991089      -0.02472599595785141     0.5441017746925354       0.4023834466934204       0.22982564568519592      0.05495545640587807      0.06568099558353424      0.014062193222343922     0.0571063794195652       0.8717437386512756       0.26384493708610535      0.7943714261054993       1.0                      
4200                     8.444546298583349        550633472                0.0                      300.0                    4096                     0.0                      298.9617919921875        41124                    2.186028003692627        0.41343554854393005      -0.0005014496855437756   0.331796258687973        0.9996535181999207       5.86952046432998e-05     0.35461878776550293      0.12227024137973785      0.3355465829372406       1.0                      0.9999847412109375       1.5514426231384277       -1.7481459379196167      -0.03542724996805191     0.6445453763008118       0.40155261754989624      0.2299867868423462       0.05207667499780655      0.06558398902416229      0.014854680746793747     0.05802599713206291      0.8753576278686523       0.2541942596435547       0.8119540214538574       1.0                      
4300                     8.616271212763257        563740672                0.0                      300.0                    4096                     0.0                      299.1164855957031        41108                    2.061211347579956        0.2710522413253784       0.013227361254394054     0.37920838594436646      0.9984115958213806       5.020694879931398e-05    0.3553863763809204       0.12273170053958893      0.3255852162837982       1.0                      0.9999923706054688       1.5464438199996948       -1.7366501092910767      -0.025878751650452614    0.5187381505966187       0.4021528363227844       0.2276778668165207       0.05288752540946007      0.0625658631324768       0.015167396515607834     0.05924041569232941      0.8459781408309937       0.25728240609169006      0.7867448329925537       1.0                      
4400                     8.780401938557624        576847872                0.0                      300.0                    4096                     0.0                      299.3026123046875        41071                    2.064789056777954        0.26638707518577576      0.013246712274849415     0.37418365478515625      0.9991171956062317       4.409747998579405e-05    0.357030987739563        0.12303680181503296      0.31368565559387207      1.0                      0.9999847412109375       1.537533164024353        -1.7254198789596558      -0.031065698713064194    0.5176786184310913       0.40600651502609253      0.22921735048294067      0.05386112257838249      0.06322987377643585      0.014263632707297802     0.05694292485713959      0.8475472331047058       0.2597362995147705       0.7835627794265747       1.0                      
4500                     8.946037958065668        589955072                0.0                      300.0                    4096                     0.0                      299.06597900390625       41110                    2.0632708072662354       0.26886847615242004      0.007428709417581558     0.334259033203125        0.9985573887825012       5.1836763304891065e-05   0.3573947846889496       0.12324657291173935      0.3007306456565857       1.0                      0.9999847412109375       1.53562593460083         -1.7187837362289429      -0.021012086421251297    0.519540011882782        0.4077757000923157       0.22923049330711365      0.05724576488137245      0.05870739743113518      0.014242450706660748     0.05615946650505066      0.8527663946151733       0.2604474723339081       0.7738955616950989       1.0                      
4600                     9.109858184258144        603062272                0.0                      300.0                    4096                     0.0                      299.3155822753906        41069                    2.0646708011627197       0.2663518190383911       0.012137590907514095     0.359130859375           0.9995355606079102       4.8029483878053725e-05   0.3572362959384918       0.12334934622049332      0.29241347312927246      1.0                      0.9999923706054688       1.5365265607833862       -1.715617060661316       -0.013068375177681446    0.513018012046814        0.40878114104270935      0.22985012829303741      0.059278905391693115     0.05685866251587868      0.014227846637368202     0.055918678641319275     0.8478837609291077       0.2594994306564331       0.7434642314910889       1.0                      
4700                     9.28191689974732         616169472                0.0                      300.0                    4096                     0.0                      299.0404052734375        41118                    2.0886619091033936       0.28887835144996643      0.010818460956215858     0.3736099302768707       0.9993252754211426       6.018385829520412e-05    0.35779309272766113      0.1233702301979065       0.2869092524051666       1.0                      0.9999847412109375       1.5304937362670898       -1.711229681968689       -0.028535038232803345    0.541994571685791        0.409321129322052        0.22968317568302155      0.052289679646492004     0.058670032769441605     0.014003720134496689     0.05648227408528328      0.8536174297332764       0.2547990381717682       0.7428287863731384       1.0                      
